TransactionID,OrderDate,TransactionDate,ShippingDate,CustomerID,ProductID,SKU,StoreID,Warehouse,Country,City,SalesChannel,PaymentMethod,OrderStatus,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,COGS,ShippingCost,ShippingMethod,DeliveryDays,MarketingCost,CampaignID,CampaignName,ReturnFlag,ReturnReason,CancellationFlag,NewVsReturning,InventoryLevel,StockStatus,ProductRating,CustomerSegment,AgeGroup,Gender,AcquisitionSource,LoyaltyTier,ProductName,Brand,ProductCategory,ProductSubcategory,SkinConcern,ProductSizeML,UnitCost,ProductLaunchDate
T902967,21-Feb-23,21/02/2023,02/24/2023,C503202,P1118,LWECSER1118,ONLINE,WH-TAI-MAIN,Taiwan,Taipei,E-commerce,Debit Card,Completed,1,226,226,0,0,226,91.59,2.57,Standard,4,0,,None,No,N/A,No,Returning,195,In Stock,,  Premium,55+,Female,Marketplace Search,Bronze,Botanical Balance Brightening Serum (250ml),EcoPure,Serum  ,Brightening Serum,Sensitivity,250,91.59,27/05/2021
T911708,02-Jan-22,02/01/2022 0:00,08/01/2022,N/A,P1074,LW-AU-EYE-1074,ONLINE,WH-JAP-MAIN,Japan,Nagoya,Ecommerce,Cash on Delivery,Completed,2,1575.11,3150.22,0,0,3150.22,1113.18,4.84,Standard,11,0,,N/A,No,,No,Returning,317,In Stock,4,Mass,35-44,  Female,Influencer,Platinum,Aqua Lift Eye Patch (400ml),Aurora Prestige,Eye Care,Eye Patch,Oiliness,400,556.59,02/09/2019
T922880,03/12/2021,"December 03, 2021",10-Dec-21,C505923,P1045,LW-HE-SER-1045,ONLINE,WH-CHI-MAIN,China,Guangzhou,Online Marketplace,Digital Wallet,Completed,2,222.24,444.48,0%,0,444.48,123.32,7.62,Standard,10,0,,,No,,No,Returning,503,In Stock,5,Premium,35 - 44,M,Organic Search,Bronze,Soothe Barrier Brightening Serum (200ml),Herbal Roots,Serum,Brightening Serum,Sensitivity,200,61.66,22/04/2020
T911311,24/08/2023,08/24/2023,27-Aug-23,C503561,P1017,LW-SE-ANT-1017,ONLINE,WH-PHI-MAIN,Philippines,Manila,Online Marketplace,Credit Card,Completed,1,19.57,19.57,0,0,19.57,6.86,5.47,Standard,7,0,,None,No,-,No,New,456,In Stock,,Mass,35 - 44,F,Affiliate,Silver,Soothe Complex Firming Serum (15ml),Seoul Glow,Anti-Aging,Firming Serum,Hyperpigmentation,15,6.86,01/08/2022
T905817,05/07/2023,05/07/2023,11/07/2023,C501566,P1120,LW-EC-ANT-1120,ONLINE,WH-PHI-MAIN,Philippines,Manila,E-commerce,Debit Card,Completed,2,116.57,233.14,0,0,233.14,102.32,3.1,Express,9,0,,None,No,-,No,Returning,313,In Stock,5,Premium,25-34,Other,Affiliate,Silver,Renew Lift Collagen Ampoule (100ml),EcoPure,Anti-Aging,Collagen Ampoule,Redness,100,51.16,28/04/2022
T917722,14/04/2024,14/04/2024,,C503253,P1075,LW-AU-MOI-1075,S131,WH-IND-SUR,Indonesia,Jakarta,Retail,Digital Wallet,Completed,1,34.18,34.18,0,0,34.18,8.75,0,Store Pickup,0,0,,,No,,No,Returning,679,In Stock,,Mass,18-24,Female,Retail Walk-in,Gold,Silk Veil Cream (50ml),Aurora Prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T918307,11/11/2021,"November 11, 2021",,C506172,P1031,LW-HE-FAC-1031,S101,WH-SOU-SEO,South Korea,Incheon,Retail,Digital Wallet,Completed,1,21.07,21.07,5,1.05,20.02,6.17,0,Store Pickup,0,0,,None,No,,No,Returning,253,In Stock,,Mass,25-34,Female,Affiliate,Silver,Tender Petal Sheet Mask (50ml),Herbal Roots,Face Mask,Sheet Mask,Dryness,50,6.17,03/03/2019
T915001,26/07/2023,26/07/2023,02/08/2023 0:00,C503561,P1036,LW-HE-BOD-1036,ONLINE,WH-PHI-MAIN,PHILIPPINES,Manila,E-commerce,Credit Card,Completed,4,3.96,15.84,0,0,15.84,4.08,8.76,Standard,8,1.35,CMP0068,Flash Sale - Philippines 2023,No,N/A,No,Returning,232,In Stock,4,Mass,35-44,Female,Affiliate,Silver,Velvet Recovery Body Lotion (30ml),Herbal Roots,Body Care,Body Lotion,Uneven Texture,30,1.02,08/06/2022
T912110,"August 04, 2021",04/08/2021,06/08/2021,C506944,P1010,LW-SE-BOD-1010,ONLINE,WH-CHI-MAIN,China,Shanghai,Online Marketplace,Debit Card,Completed,2,6.2,12.4,0,0,12.4,3.5,6.53,Express,7,0,,,No,,No,New,764,In Stock,3,Mass,18-24,Female,Influencer,Platinum,Tender Recovery Hand Cream (50ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,50,1.75,18/12/2020
T913282,12/11/2023,12/11/2023 0:00,14-Nov-23,C502346,P1007,LW-SE-SUN-1007,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Debit Card,Completed,2,63.26,126.52,0,0,126.52,44.14,4.84,Express,3,0,,N/A,No,,No,New,589,In Stock,,Mass,35-44,Female,Distributor B2B,None,Silk Lift Sun Cushion (250ml),Seoul Glow,Sunscreen,Sun Cushion,Acne,250,22.07,27/11/2021
T915558,06/02/2023,02/06/2023,,C500821,P1058,LW-CL-BOD-1058,S117,WH-THA-CHI,Thailand,Chiang Mai,Retail Store,Digital Wallet,Completed,2,14.5,29,0,0,29,12.44,0,Store Pickup,0,0,,N/A,No,Unknown,No,Returning,129,In Stock,,Mass,18-24,Female,Paid Social,Silver,Silk Harmony Hand Cream (250ml),ClearDerm,Body Care,Hand Cream,Acne,250,6.22,02/01/2020
T912592,19-Oct-21,"October 19, 2021",24-Oct-21,C506422,P1057,LW-CL-BOD-1057,ONLINE,WH-PHI-MAIN,Philippines,Manila,E-commerce,Store Credit,Completed,3,6.35,19.05,20,3.81,15.24,6.24,4.22,Standard,8,0.72,CMP0034,Flash Sale - All Markets 2021,No,N/A,No,Returning,763,In Stock,5,Mass,18-24,Female,Referral,None,Silk Harmony Hand Cream (100ml),ClearDerm,Body Care,Hand Cream,Acne,100,2.08,02/01/2020
T917659,27/10/2023,27-Oct-23,03/11/2023 0:00,C506554,P1047,LW-CL-EYE-1047,ONLINE,WH-MAL-MAIN,Malaysia,Kuala Lumpur,E-commerce,Credit Card,Pending,5,361.55,1807.75,0%,0,1807.75,469.15,9.45,Express,10,0,,N/A,No,,No,New,453,In Stock,,Mass,45-54,Male  ,Organic Search,None,Aqua Essence Eye Serum (250ml),ClearDerm,Eye Care,Eye Serum,Aging/Wrinkles,250,93.83,08/08/2023
T905414,29/01/2022,01/29/2022,03/02/2022,C507016,P1059,LW-CL-EYE-1059,ONLINE,WH-MAL-MAIN,Malaysia,Kuala Lumpur,E-commerce,Debit Card,Completed,2,499.09,998.18,0,0,998.18,281.04,7.2,Same-Day,6,0,,,No,Unknown,No,New,15,Low Stock,4,Mass,25-34,Other,Organic Search,Silver,Revive Infusion Eye Serum (400ml),ClearDerm,Eye Care,Eye Serum,Uneven Texture,400,140.52,23/11/2020
T921963,08/12/2021,12/08/2021,,C505256,P1097,LW-EC-ANT-1097,S107,WH-JAP-NAG,  Japan,Nagoya,Retail Store,Credit Card,Completed,1,551.82,551.82,0,0,551.82,214.38,0,Store Pickup,0,0,,,No,N/A,No,Returning,167,In Stock,,VIP,45-54,,Influencer,Gold,Silk Complex Collagen Ampoule (400ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,400,214.38,14/10/2021
T911730,01-Oct-21,01/10/2021,10/04/2021,C505500,P1050,LW-CL-FAC-1050,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Online Marketplace,Cash on Delivery,Returned,1,33.05,33.05,0,$0.00,33.05,9.05,1.55,Standard,6,0,,,Yes,Wrong Item Received,No,Returning,790,In Stock,,Mass,18-24,Female,Organic Search,None,Fresh Ritual Peel-off Mask (100ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,100,9.05,01/07/2019
T918725,01/01/2021,01/01/2021,02/01/2021,C502872,P1075,LW-AU-MOI-1075,ONLINE,WH-SOU-MAIN,South Korea,Seoul,E-commerce,Cash on Delivery,Returned  ,2,34.18,68.36,0,0,68.36,17.5,5.48,Standard,5,0,,N/A,Yes,Changed Mind,No,Returning,285,In Stock,,Mass,35-44,Unknown,Distributor B2B,None,Silk Veil Cream (50ml),Aurora Prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T906254,"January 03, 2023",03-Jan-23,04/01/2023,C500894,P1105,LW-EC-TON-1105,ONLINE,WH-JAP-MAIN,Japan,Tokyo,  Online Marketplace,Digital Wallet,Completed,1,2.81,2.81,0,0,2.81,0.87,3.55,Standard,5,0,,N/A,No,N/A,No,Returning,240,In Stock,4,VIP,25-34,Male,Organic Search,None,Aqua Petal Essence Toner (15ml),EcoPure,Toner,Essence Toner,Oiliness,15,0.87,24/07/2022
T921998,28/01/2021,28/01/2021,31-Jan-21,C504534,P1108,LW-EC-ACN-1108,ONLINE,WH-SOU-MAIN,South Korea,Incheon,Online Marketplace,Credit Card,Completed,5,257.32,1286.6,0,0,1286.6,440.5,5.86,Standard,5,0,,None,No,Unknown,No,New,713,In Stock,4,Premium,55+,Male,Referral,None,Soothe Recovery Spot Treatment (400ml),EcoPure,ACNE CARE,Spot Treatment,Redness,400,88.1,11/03/2020
T914990,09/11/2022,09/11/2022,,C505246,P1096,LW-EC-ANT-1096,S101,WH-SOU-SEO,S. Korea,Seoul,Retail Store,Store Credit,Completed,1,172.37,172.37,0%,0,172.37,48.8,0,Store Pickup,0,0,,,No,-,No,Returning,173,In Stock,5,Mass,18-24,Female,Influencer,None,Silk Complex Collagen Ampoule (100ml),EcoPure,Anti-Aging,Collagen Ampoule,Uneven Texture,100,48.8,14/10/2021
T900037,09/18/2024,09/18/2024,09/20/2024,C503582,P1044,LW-HE-SER-1044,ONLINE,WH-PHI-MAIN,Philippines,Manila,E-commerce,Credit Card,Completed,1,353.88,353.88 USD,0,0,353.88,143.47,7.6,Same-Day,5,0,,,No,N/A,No,New,207,In Stock,5,Premium,18-24,Female,Distributor B2B,Silver,Luminous Petal Repair Ampoule (400ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,400,143.47,05/12/2019
T916514,25/12/2023,25/12/2023,"December 30, 2023",C500675,P1085,LW-AU-EYE-1085,ONLINE,WH-JAP-MAIN,Japan,Nagoya,online marketplace,Credit Card,Completed,2,431.42,862.84,0,0,862.84,269.6,7.36,Standard,7,0,,None,No,,No,Returning,504,In Stock,5,Mass,35-44,Female,Organic Search,Gold,Tender Lift Eye Patch (100ml),Aurora Prestige,Eye Care,Eye Patch,Dryness,100,134.8,11/05/2020
T919777,05/14/2023,14/05/2023,17/05/2023,C506027,P1112,LW-EC-EYE-1112,S124,WH-PHI-MAIN,Philippines,Manila,  Distributor,Bank Transfer,Returned,12,391.87,4702.44,0,0,4702.44,1360.32,17.77,Freight (B2B),4,0,,None,Yes,Quality Issue,No,New,656,In Stock,,Mass,55+,Male,Distributor B2B,None,Fresh Balance Eye Cream (200ml),EcoPure,Eye Care,Eye Cream,Aging/Wrinkles,200,113.36,09/04/2023
T909136,04/07/2023,04/07/2023,08/07/2023,C507289,P1075,LW-AU-MOI-1075,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Credit Card,Completed,2,34.18,68.36,0,0,68.36,17.5,2.88,Standard,5,0,,,No,Unknown,No,New,87,In Stock,4,Premium,45-54,Male,Paid Social,None,Silk Veil Cream (50ml),Aurora Prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T908800,12-Nov-21,11/12/2021,13/11/2021,C502369,P1044,LW_HE_SER_1044,ONLINE,WH-PHI-MAIN,Philippines,Manila,Online Marketplace,Cash on Delivery,Completed,1,353.88,353.88,0,0,353.88,143.47,1.64,Standard,5,0,,,No,,No,New,362,In Stock,,VIP,35-44,Female,Retail Walk-in,None,Luminous Petal Repair Ampoule (400ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,400,143.47,05/12/2019
T902313,19-Nov-23,19-Nov-23,25/11/2023,C500862,P1019,LW-SE-TON-1019,ONLINE,WH-IND-MAIN,Indonesia,Surabaya,E-commerce,Debit Card,Completed,4,3.51,14.04,0,0,14.04,3.6,6.54,Standard,9,0,,N/A,No,,No,New,790,In Stock,4,Mass,25-34,Female,Affiliate,Bronze,Silk Barrier Hydrating Toner (15ml),Seoul Glow,Toner,Hydrating Toner,Dryness,15,0.9,25/02/2022
T915245,13/03/2024,"March 13, 2024","March 20, 2024",C503745,P1002,LW-SE-MOI-1002,S121,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Distributor,Bank Transfer,Returned,36,30.39,1094.04,0,0,1094.04,363.6,54.4,Freight (B2B),9,0,,,Yes,Did Not Match Description,No,Returning,758,In Stock,,Mass,45-54,Female,Paid Social,None,Fresh Elixir Gel Cream (100ml),Seoul Glow,Moisturizer,Gel Cream,Aging/Wrinkles,100,10.1,18/12/2023
T907898,28/06/2024,28/06/2024,,C502402,P1075,LW-AU-MOI-1075,S116,WH-THA-BAN,Thailand,  Bangkok,Retail Store,Debit Card,Completed,1,34.18,$34.18,0,0,34.18,8.75,0,Store Pickup,0,0,,None,No,-,No,Returning,646,In Stock,,  Premium,45-54,Female,Influencer,Gold,Silk Veil Cream (50ml),aurora prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T904887,12/14/2022,14/12/2022,21/12/2022,C503908,P1065,LW-CL-ACN-1065,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,Online Marketplace,Credit Card,Completed,2,71.65,$143.30,15,21.5,121.8,57.9,7.1,Standard,11,0.76,CMP0054,Influencer Collab - All Markets 2022,No,Unknown,No,Returning,147,In Stock,,MASS,35-44,Male,Distributor B2B,None,Silk Root Spot Treatment (200ml),ClearDerm,ACNE CARE,Spot Treatment,Sensitivity,200,28.95,08/03/2019
T920356,13/11/2021,"November 13, 2021",,C503779,P1101,LW-EC-MOI-1101,S107,WH-JAP-NAG,Japan,Osaka,Retail Store,Store Credit,Pending,1,16.38,16.38,0,0,16.38,5.08,0,Store Pickup,0,0,,N/A,No,-,No,New,7,Low Stock,,Mass,55+,Female,Paid Social,Bronze,Calm Barrier Emulsion (50ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,50,5.08,20/05/2019
T918346,"September 11, 2021",11-Sep-21,12/09/2021,C505202,P1044,LW-HE-SER-1044,ONLINE,WH-THA-MAIN,Thailand,Chiang Mai,E-commerce,Digital Wallet,Completed,2,353.88,707.76,0,0,707.76,286.94,4.52,Standard,6,3.17,CMP0041,Retargeting - All Markets 2021,No,,No,New,708,In Stock,,Mass,45-54,Female,Affiliate,Silver,Luminous Petal Repair Ampoule (400ml),Herbal Roots,Serum,Repair Ampoule,Hyperpigmentation,400,143.47,05/12/2019
T923158,11/10/2023,10/11/2023,12/11/2023,C507028,P1022,LW-SE-BOD-1022,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,E-commerce,Credit Card,Completed,1,13.43,13.43,0,0,13.43,6,4.83,Standard,3,0,,,No,-,No,Returning,705,In Stock,5,Premium,18-24,Female,Organic Search,Bronze,Revive Infusion Body Scrub (200ml),Seoul Glow,Body Care,Body Scrub,Aging/Wrinkles,200,6,17/08/2022
T917280,18-Jul-24,18/07/2024 0:00,07/19/2024,C504714,P1014,lw-se-bod-1014,ONLINE,WH-JAP-MAIN,japan,Nagoya,E-commerce,Digital Wallet,Completed,2,37.39,74.78,0%,0,74.78,27.9,7.79,Standard,5,0,,-,No,,No,Returning,267,In Stock,4,Mass,35-44,MALE,Email Campaign,Silver,Crystal Elixir Body Lotion (400ml),Seoul Glow,Body Care,Body Lotion,Oiliness,400,13.95,22/01/2023
T918105,12/01/2021,12/01/2021,04/12/2021,C501668,P1118,LW-EC-SER-1118,S121,WH-VIE-MAIN,Vietnam,Hanoi,distributor ,Bank Transfer,Processing,48,226,10848,0,0,10848,4396.32,48.9,Freight (B2B),6,0,,N/A,No,,No,Returning,71,In Stock,,Mass,18-24,Female,Email Campaign,None,Botanical Balance Brightening Serum (250ml),EcoPure,Serum,Brightening Serum,Sensitivity,250,91.59,27/05/2021
T912594,12/19/2022,"December 19, 2022",,C506106,P1033,LW-HE-FAC-1033,S134,WH-AUS-MEL,Australia,Sydney,Retail Store,CREDIT CARD,Completed,1,53.15,53.15,15,7.97,45.18,20.11,$0.00,Store Pickup,0,0,CMP0054,Influencer Collab - All Markets 2022,No,,No,Returning,238,In Stock,,Mass,18-24,Male,Retail Walk-in,None,Tender Petal Sheet Mask (150ml),Herbal Roots,face mask,Sheet Mask,Dryness,150,20.11,03/03/2019
T900790,04/01/2023,04/01/2023,05/01/2023,C506277,P1025,LW-HE-EYE-1025,ONLINE,WH-TAI-MAIN,Taiwan,Kaohsiung,E-commerce,Digital Wallet,completed,2,43.12,86.24,0,0,86.24,35.98,3.18,Express,4,0,,,No,Unknown,No,Returning,704,In Stock,,Premium,25-34,Female,Affiliate,Bronze,Botanical Shield Eye Patch (30ml),Herbal Roots,Eye Care,Eye Patch,Oiliness,30,17.99,11/12/2019
T918152,18/07/2022,18/07/2022,23/07/2022,C507353,,,ONLINE,WH-TAI-MAIN,Taiwan,Taipei,Social Commerce,Debit Card,Completed,3,14.04,42.12,0,0,42.12,12.24,5.32,Express,7,0,,None,No,-,No,Returning,420,In Stock,5,Mass,35-44,Female,Organic Search,None,Velvet Essence Sun Cushion (50ml),EcoPure,Sunscreen,Sun Cushion,General Care,50,4.08,01/03/2022
T920817,24-Jul-22,24/07/2022,"July 30, 2022",C507344,P1039,LW-HE-CLE-1039,S104,WH-SOU-MAIN,South Korea,Busan  ,Distributor,Bank Transfer,Completed,60,7,420,5,21,399,127.2,77.16,Freight (B2B),9,0,,,No,,No,New,419,In Stock,,Mass,35-44,,Email Campaign,None,Dewy Ritual Cleansing Balm (50ml),Herbal Roots,Cleanser  ,Cleansing Balm,Uneven Texture,50,2.12,03/06/2020
T919368,20/02/2022,02/20/2022,,C504378,P1108,LW-EC-ACN-1108,S116,WH-THA-BAN,Thailand,Bangkok,Retail Store,Credit Card,Completed,5,$257.32,1286.6,0,0,1286.6,440.5,0,Store Pickup,0,0,,N/A,No,N/A,No,New,659,In Stock,,Mass,25-34,Female,Paid Social,Silver,Soothe Recovery Spot Treatment (400ml),EcoPure,Acne Care,Spot Treatment,Redness,400,88.1,11/03/2020
T905365,13/12/2024,13-Dec-24,17/12/2024,C503642,P1067,LW-CL-FAC-1067,ONLINE,WH-VIE-MAIN,Vietnam,Ho Chi Minh City,E-commerce,Credit Card,Completed,1,89.13,89.13,0,0,89.13,24.91,4.99,Standard,5,0,,,No,,No,Returning,34,In Stock,,Mass,25-34,Female,Retail Walk-in,None,Pure Veil Peel-off Mask (250ml),ClearDerm,Face Mask,Peel-off Mask,Oiliness,250,24.91,01/12/2022
T922421,29/06/2021,29-Jun-21,06/07/2021,C506295,P1010,LW-SE-BOD-1010,ONLINE,WH-JAP-MAIN,Japan,Osaka,E-commerce,Credit Card,Completed,2,6.2,12.4,0%,0,12.4,3.5,4.35,Standard,12,0,,,No,,No,Returning,158,In Stock,,Mass,35-44,Female,Influencer,Bronze,Tender Recovery Hand Cream (50ml),Seoul Glow,Body Care,Hand Cream,Aging/Wrinkles,50,1.75,18/12/2020
T901685,30/10/2023 0:00,30/10/2023,01-Nov-23,C505022,P1115,LW-EC-SER-1115,ONLINE,WH-IND-MAIN,Indonesia,SURABAYA,Live Commerce,Digital Wallet,Pending,2,223.11,446.22,0,0,446.22,181.36,6.3,Standard,5,0,,N/A,No,N/A,No,Returning,464,In Stock,,Premium,18-24,Female,Referral,None,Fresh Infusion Vitamin C Serum (250ml),EcoPure,Serum,Vitamin C Serum,Sensitivity,250,90.68,08/08/2022
T907645,"December 13, 2024",12/13/2024,15-Dec-24,C500218,P1038,LW-HE-CLE-1038,ONLINE,WH-SOU-MAIN,South Korea,Seoul,Social Commerce,Cash on Delivery,Completed,2,19.91,39.82,0,0,39.82,10.76,3.64,Express,5,0,,None,No,-,No,Returning,773,In Stock,,VIP,25-34,Woman,Email Campaign,Bronze,Dewy Ritual Cleansing Balm (150ml),Herbal Roots,Cleanser,Cleansing Balm,Uneven Texture,150,5.38,03/06/2020
T909512,08/06/2024,08/06/2024,,,P1073,LW-AU-BOD-1073,S128,WH-SIN-SIN,Singapore,Singapore,Retail Store,Digital Wallet,Completed,2,55.84,111.68,0,0,111.68 USD,31.28,0,Store Pickup,0,0,,-,No,,No,Returning,477,In Stock,,Mass,45-54,Male,Referral,Platinum,Radiant Ritual Body Lotion (250ml),Aurora Prestige,Body Care,Body Lotion,Oiliness,250,15.64,09/01/2022
T910431,20/04/2023,20/04/2023,,C507090,P1024,LW-HE-TON-1024,S102,WH-SOU-BUS,South Korea,Busan,In-Store,Credit Card,Completed,1,46.07,46.07,0,$0.00,46.07,19.44,$0.00,Store Pickup,0,0,,-,No,N/A,No,Returning,679,In Stock,,Mass,25 - 34,M,Paid Social,Bronze,Revive Petal Essence Toner (400ml),Herbal Roots,Toner,Essence Toner,Redness,400,19.44,26/08/2020
T905352,17/10/2023,17/10/2023,19/10/2023,C500479,P1051,LW-CL-FAC-1051,ONLINE,WH-SIN-MAIN,Singapore,Singapore,Online Market Place,Credit Card,Completed,1,18.49,18.49,0,0,18.49,4.75,3.91,Standard,6,0,,,No,,No,Returning,575,In Stock,,Mass,45-54,Female,Affiliate,None,Fresh Ritual Peel-off Mask (50ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,50,4.75,01/07/2019
T908208,19-May-22,19/05/2022,05/23/2022,C507254,P1092,LW-AU-MOI-1092,S115,WH-TAI-MAIN,taiwan,Taipei,Distributor,Bank Transfer,Completed,6,109.48,656.88,0,0,656.88,166.14,6.68,Freight (B2B),9,0,,N/A,No,Unknown,No,New,62,In Stock,,Premium,18-24,Female,Referral,None,Silk Balance Gel Cream (150ml),Aurora Prestige,Moisturizer,Gel Cream,Sensitivity,150,27.69,05/09/2019
T916493,17/03/2023,17/03/2023,22-Mar-23,C500378,P1075,LW-AU-MOI-1075,S132,WH-IND-MAIN,Indonesia,Surabaya,Distributor,Bank Transfer,Completed,60,34.18,2050.8,0,0,2050.8,525,90.08,Freight (B2B),6,0,,N/A,No,Unknown,No,Returning,784,In Stock,,Mass,45-54,Female,Organic Search,Bronze,Silk Veil Cream (50ml),Aurora Prestige,Moisturizer,Cream,Dryness,50,8.75,22/08/2020
T903930,27/09/2024,27/09/2024,09/28/2024,C505942,P1028,LW-HE-ANT-1028,ONLINE,WH-AUS-MAIN,Australia,Sydney,Social Commerce,Credit Card,Processing,2,356.79,713.58,0,0,713.58,323.78,1.88,Standard,2,0,,None,No,-,No,Returning,68,In Stock,,Premium,25-34,Male,Retail Walk-in,None,Silk Essence Wrinkle Cream (400ml),Herbal Roots,Anti-Aging,Wrinkle Cream,Acne,400,161.89,02/07/2020
T902669,"November 25, 2023",25-Nov-23,11/29/2023,C500749,P1120,LW-EC-ANT-1120,ONLINE,WH-JAP-MAIN,Japan,Tokyo,Social Commerce,Credit Card,Completed,1,116.57,116.57,30%,34.97,81.6,51.16,6.22,Express,6,1.83,CMP0023,11.11 Global Sale 2023,No,Unknown,No,Returning,98,In Stock,5,Mass,25-34,OTHER,Distributor B2B,None,Renew Lift Collagen Ampoule (100ml),EcoPure,Anti-Aging,Collagen Ampoule,Redness,100,51.16,28/04/2022
T922735,11/13/2024,13/11/2024,14/11/2024 0:00,C507124,P1102,LW-EC-MOI-1102,ONLINE,WH-CHI-MAIN,China,Beijing,Social Commerce,Digital Wallet,Completed,1,$3.22,3.22,0,0,3.22,1.33,8.97,Standard,2,0,,-,No,Unknown,No,Returning,153,In Stock,5,Mass,25-34,Female,Influencer,Silver,Calm Barrier Emulsion (15ml),EcoPure,Moisturizer,Emulsion,Aging/Wrinkles,15,1.33,20/05/2019
T914268,10/10/2022,10/10/2022,15/10/2022 0:00,C500287,P1039,LW-HE-CLE-1039,ONLINE,WH-AUS-MAIN,Australia,Melbourne,Online Marketplace,Debit Card,Completed,1,7,7,10,0.7,6.3,2.12,5.02,Express,7,0,,None,No,,No,Returning,317,In Stock,,Mass  ,55+,Female,Referral,Gold,Dewy Ritual Cleansing Balm (50ml),Herbal Roots,Cleanser,Cleansing Balm,Uneven Texture,50,2.12,03/06/2020
T912655,24/02/2024,02/24/2024,29-Feb-24,C503953,P1012,LW-SE-FAC-1012,ONLINE,WH-JAP-MAIN,Japan,Osaka,E-commerce,Credit Card,Completed,1,6.37,6.37,0,0,6.37,1.86,2.63,Standard,6,0,,,No,,No,Returning,718,In Stock,5,Mass,25-34,FEMALE,Referral,None,Fresh Shield Wash-off Mask (15ml),Seoul Glow,Face Mask,Wash-off Mask,Hyperpigmentation,15,1.86,21/03/2023
T906900,10/02/2024,10-Feb-24,14/02/2024,C506223,P1019,LW-SE-TON-1019,ONLINE,WH-THA-MAIN,Thailand,Bangkok,Social Commerce,Credit Card,Completed,1,3.51,3.51,0,0,3.51,0.9,7.49,Standard,7,0,,N/A,No,N/A,No,New,764,In Stock,3,Mass,55+,  Female,Email Campaign,Bronze,Silk Barrier Hydrating Toner (15ml),Seoul Glow,Toner,Hydrating Toner,Dryness,15,0.9,25/02/2022
T906198,19/06/2023,06/19/2023,,C505934,P1021,LW-SE-BOD-1021,S131,WH-IND-SUR,Indonesia,Surabaya,Retail Store,Credit Card,Completed,4,22.49,89.96,0,0,89.96,34,0,Store Pickup,0,0,,,No,,No,New,769,In Stock,,Mass,45-54,other,Affiliate,Bronze,Revive Infusion Body Scrub (250ml),Seoul Glow,Body Care,Body Scrub,Aging/Wrinkles,250,8.5,17/08/2022
T904780,24/10/2021,24/10/2021,"October 30, 2021",C501779,P1050,LW-CL-FAC-1050,ONLINE,WH-CHI-MAIN,China,Guangzhou,Online Marketplace,Debit Card,Completed,4,33.05,132.2,20,26.44,105.76,36.2,5,Same-Day,9,2.55,CMP0034,Flash Sale - All Markets 2021,No,,No,Returning,678,In Stock,5,Mass,25-34,Female,Referral,Gold,Fresh Ritual Peel-off Mask (100ml),ClearDerm,Face Mask,Peel-off Mask,Uneven Texture,100,9.05,01/07/2019
T900167,19/03/2022,"March 19, 2022",24/03/2022,C504507,P1074,LW-AU-EYE-1074,ONLINE,WH-PHI-MAIN,Philippines,Cebu City,Online Marketplace,Credit Card,Completed,4,1575.11,6300.44,5,315.02,5985.42,2226.36,3.75,Same-Day,6,2.43,CMP0049,Loyalty Reward - Philippines 2022,No,,No,Returning,504,In Stock,,Premium,35-44,Female,Affiliate,None,Aqua Lift Eye Patch (400ml),Aurora Prestige,Eye Care,Eye Patch,Oiliness,400,556.59,02/09/2019
T917027,23/09/2023,23/09/2023,,C504976,P1103,LW-EC-TON-1103,S133,WH-AUS-SYD,Australia,Melbourne,Retail Store,Bank Transfer,Completed,2,52.7,105.4,25,26.35,79.05,39.76,0,Store Pickup,0,0,CMP0022,9.9 Super Sale 2023,No,Unknown,No,New,561,In Stock,,Premium,25-34,Female,Affiliate,Silver,Aqua Petal Essence Toner (400ml),EcoPure,Toner,Essence Toner,Oiliness,400,19.88,24/07/2022
T922101,23/05/2024,23/05/2024,27/05/2024 0:00,C503395,P1114,LW-EC-BOD-1114,ONLINE,WH-AUS-MAIN,Australia,Sydney,Online,Digital Wallet,Completed,2,30.06,60.12,15,9.02,51.1,17.86,5.47 USD,Standard,5,0,,,No,,No,New,205,In Stock,,Premium,35-44,Male,Paid Social,Silver,Glow Petal Body Wash (250ml),EcoPure,Body Care,Body Wash,Hyperpigmentation,250,8.93,15/02/2019
